t,X0,Vx0,Y0,Vy0,X1,Vx1,Y1,Vy1
22.08,-0.42510650301193387,0.44758709610275904,0.43618038947926857,0.01122248138818017,0.42510650301193387,-0.44758709610275904,-0.43618038947926857,-0.01122248138818017
22.2,-0.39782417404412546,0.4618871680764215,0.43640569218451025,-0.003948295748576288,0.39782417404412546,-0.4618871680764215,-0.43640569218451025,0.003948295748576288
22.32,-0.369672508881755,0.4765642202703275,0.43567629337035857,-0.02063523346793529,0.369672508881755,-0.4765642202703275,-0.43567629337035857,0.02063523346793529
22.439999999999998,-0.34062914238997627,0.4916077198986599,0.4338946447102417,-0.03906451477794286,0.34062914238997627,-0.4916077198986599,-0.4338946447102417,0.03906451477794286
22.56,-0.31067277596253484,0.5069915654105829,0.4309482891744689,-0.05950864419926728,0.31067277596253484,-0.5069915654105829,-0.4309482891744689,0.05950864419926728
22.68,-0.2797843329494633,0.5226661458232499,0.4267067445676903,-0.08229819640383074,0.2797843329494633,-0.5226661458232499,-0.4267067445676903,0.08229819640383074
22.8,-0.24794870841172065,0.5385462861026291,0.42101758091311253,-0.10783698639697491,0.24794870841172065,-0.5385462861026291,-0.42101758091311253,0.10783698639697491
22.919999999999998,-0.2151574127477722,0.5544929281615827,0.4137014680032231,-0.13662154309483227,0.2151574127477722,-0.5544929281615827,-0.4137014680032231,0.13662154309483227
23.04,-0.18141258679946598,0.5702848001565628,0.40454589801015683,-0.16926598066402485,0.18141258679946598,-0.5702848001565628,-0.40454589801015683,0.16926598066402485
23.16,-0.14673317977246536,0.5855740300410658,0.39329722342233675,-0.20653308136289245,0.14673317977246536,-0.5855740300410658,-0.39329722342233675,0.20653308136289245
23.279999999999998,-0.11116446559157082,0.5998161770779078,0.37965065909310636,-0.2493713651904452,0.11116446559157082,-0.5998161770779078,-0.37965065909310636,0.2493713651904452
23.4,-0.07479294323407149,0.6121581946011264,0.3632379354396737,-0.29895482923489425,0.07479294323407149,-0.6121581946011264,-0.3632379354396737,0.29895482923489425
23.52,-0.03776983066981627,0.6212585656581439,0.3436127564865224,-0.3567135092495579,0.03776983066981627,-0.6212585656581439,-0.3436127564865224,0.3567135092495579
23.64,-0.0003483136725625137,0.6250000644396513,0.320235416364961,-0.42432243906678296,0.0003483136725625137,-0.6250000644396513,-0.320235416364961,0.42432243906678296
23.759999999999998,0.03705741615945351,0.620042816694156,0.2924611885316724,-0.5035672874244659,-0.03705741615945351,-0.620042816694156,-0.2924611885316724,0.5035672874244659
23.88,0.07378049518944348,0.6011818562729045,0.259544725294983,-0.5958998906547862,-0.07378049518944348,-0.6011818562729045,-0.259544725294983,0.5958998906547862
24.0,0.10876707521569828,0.5606111674099781,0.22068940406859722,-0.7013008129027248,-0.10876707521569828,-0.5606111674099781,-0.22068940406859722,0.7013008129027248
24.119999999999997,0.14040805160636327,0.48770650253106024,0.17520031983985285,-0.8158582118712128,-0.14040805160636327,-0.48770650253106024,-0.17520031983985285,0.8158582118712128
24.24,0.1664149982851161,0.3711567109988366,0.12282970271888811,-0.927863112988149,-0.1664149982851161,-0.3711567109988366,-0.12282970271888811,0.927863112988149
24.36,0.18396908409171836,0.20635777687003398,0.06435047666389933,-1.01495411542827,-0.18396908409171836,-0.20635777687003398,-0.06435047666389933,1.01495411542827
24.48,0.19046808517233352,0.006843648164568774,0.0020860939797350737,-1.0499665323733443,-0.19046808517233352,-0.006843648164568774,-0.0020860939797350737,1.0499665323733443
24.599999999999998,0.18476428083302032,-0.19393863892970498,-0.06030908679996491,-1.019153318913745,-0.18476428083302032,0.19393863892970498,0.06030908679996491,1.019153318913745
